1Agent_id,2fast turn number,3turning_speed,4hb_number,5acc_number,6Average over speed,7ov_duration,8speeding times,9time
527146,1,4.099491609,36,1,4.898134809,1673,99,52436
527149,0,3.378025604,20,33,4.895607837,1328,84,57311
527151,1,3.767812836,107,5,20.33163709,11940,326,71176
527153,1,2.970139804,13,0,7.988749532,2853,152,26629
527155,8,4.643503681,36,0,2.159538231,2000,80,13940
527158,0,3.94414491,13,1,8.092599669,19466,246,56576
527160,0,3.987706397,54,5,8.282593071,2622,170,83818
527164,0,3.960139856,58,1,19.19581925,4950,176,17433
527165,2,4.643063731,9,3,2.128469283,2271,49,10112
527168,1,4.23667436,72,0,11.03398988,3738,166,25032
527171,7,4.006767936,104,10,22.40192587,17970,404,102699
527173,11,4.56840068,25,4,16.79702886,9742,376,56520
527176,2,3.591218883,33,0,7.597575562,2641,97,19678
527179,0,2.56506937,103,2,16.00877786,9283,248,79315
527181,0,3.069536074,29,0,3.202598684,1139,75,15098
527185,1,2.966301051,64,0,13.63018856,8195,206,82037
527191,1,3.106824011,20,0,2.959049499,2747,70,19250
527193,3,3.602205632,53,20,14.12447481,5140,172,48785
527194,7,3.879382433,50,3,7.998152367,3317,101,14787
527196,0,2.112064963,13,2,1.585727906,303,16,7960
527204,1,3.803290133,28,12,6.419955683,2167,129,59178
527212,3,4.072725955,43,4,25.22771701,7207,196,50796
527213,7,2.861767836,44,2,10.70868582,3201,146,28562
527214,2,3.419336372,12,2,23.14316155,8424,330,111899
527215,2,4.627811533,59,1,8.239600047,6971,174,23747
527216,5,4.717119622,78,6,24.61447692,6946,221,32242
527217,2,3.575004173,298,15,56.23392262,28880,725,126692
527218,0,3.083105031,4,3,1.76759294,711,38,11371
527219,1,4.669755533,1,0,1.546109878,3631,35,7156
527220,3,4.449782542,0,1,7.384003691,7717,160,46325
527221,2,3.900447038,82,4,15.50472338,4315,179,34198
527222,1,2.852851277,69,3,12.96552622,3756,147,39964
527223,2,4.069645478,95,15,23.5444278,5941,311,43960
527225,0,2.654962815,31,2,3.061430687,3643,44,21834
527226,0,2.80900936,8,1,0.658191727,376,22,13839
527227,6,5.162018453,20,1,7.592615467,1940,67,16034
527228,4,3.934842324,111,16,65.9093911,23429,621,191992
527229,0,4.464046428,77,11,15.68543559,5421,207,54452
527230,3,5.306458204,13,18,35.12936726,19125,620,93678
527232,9,5.120837874,16,3,13.55938677,11616,172,45901
527233,0,5.067037017,53,8,16.16751595,19419,256,47770
527234,1,2.62164035,23,1,5.049490557,1820,71,23278
527235,33,5.152151247,24,20,17.42300844,7960,259,41569
527236,0,1.723642181,28,16,7.243294699,1077,35,32083
527237,3,7.408922986,167,14,975.1014191,10573,332,50213
527238,4,4.185331522,75,9,20.70718673,8182,258,94259
527239,2,3.406809016,33,2,22.9173626,16483,450,85322
527240,0,2.023117596,2,0,0.066341135,49,5,5264
527241,0,2.553906946,8,3,1.537021954,338,23,6047
527242,6,5.155948614,38,1,18.19759378,11612,229,45548
527243,0,3.668303252,2,0,1.548538382,2278,44,7412
527244,0,3.406093584,4,2,0.066153659,21,4,9219
527245,1,4.222046082,92,8,25.69869333,11996,328,74254
527246,3,4.203351434,36,9,13.19706934,2830,144,24952
527247,1,4.99912037,0,0,3.404291465,780,10,2773
527248,0,3.762032021,80,1,8.48425767,2441,84,25114
527249,3,3.268472853,9,4,4.510572631,2396,66,7697
527250,0,4.303351633,28,2,12.14973559,6156,149,23011
527251,7,5.159886573,22,13,6.316870279,2833,127,27833
527252,8,6.019041821,0,0,3.885864535,3379,81,14537
527253,9,5.171335128,55,16,19.59831393,8387,315,66873
527254,6,2.045683987,7,15,3.736342913,3245,69,25538
527255,2,4.871217418,30,3,8.859317389,3417,127,37730
527256,2,3.567604618,42,1,9.452847454,5055,146,27910
527257,3,4.037549925,94,7,22.31997853,8861,236,56926
527259,4,2.718005942,23,5,14.90424387,3754,222,36959
527260,0,4.353068354,16,3,11.23505328,7522,193,33099
527261,4,4.372199355,99,9,8.896871112,3036,102,53657
527262,1,2.850997811,1,0,1.575682989,1292,26,9583
527263,0,4.3467324,55,9,12.15762255,4982,216,55768
527264,0,3.499977857,8,1,3.461393419,3398,102,23089
527265,2,4.09743613,4,1,1.879379301,1103,47,11147
527267,3,6.531631508,6,1,3.122087932,734,25,3235
527268,1,3.021932637,90,5,10.17825481,5895,183,54036
527269,3,5.721920339,15,1,9.816477724,5419,141,56253
527270,3,3.451656958,23,8,22.9521096,5304,276,163727
527271,4,3.297840945,16,0,4.36017217,2862,79,14988
527272,2,3.006975587,154,11,27.67949236,21192,661,206410
527273,20,5.338461538,1360,198,32275.55022,67629,1895,354694
527274,1,2.783614355,133,3,18.75062409,15840,336,98169
527275,1,2.732769685,19,1,17.62374505,6455,152,29120
527276,0,3.623519109,37,2,37.68687631,6025,241,37973
527277,4,3.706631363,3,0,2.059835215,1354,44,5349
527278,1,4.242225386,56,6,10.56199861,2538,173,51972
527279,1,3.204137458,76,1,23.52626053,9273,303,50866
527280,4,2.979687506,133,3,28.82285842,22752,441,123812
527281,1,3.433367666,12,1,1.602332459,1735,35,5047
527282,1,4.636772552,9,3,7.719897745,4229,114,22744
527285,2,2.946478964,72,2,19.42710078,9185,206,27218
527286,5,3.524777636,40,2,4.823502359,4498,117,40799
527287,3,4.795472917,26,4,17.29743395,12995,289,39098
527290,1,3.26432598,51,1,12.82438449,5077,170,34249
527292,1,3.074162206,64,2,25.19529625,11303,231,42038
527293,0,3.513829329,129,2,24.64517044,15942,362,93628
527294,0,2.411641051,84,29,25.20126979,6824,201,114848
527295,0,3.382866973,45,6,8.548582932,5931,173,40657
527296,0,2.150193398,111,6,26.17566672,10018,271,80279
527298,2,3.526234321,76,17,22.65039287,10219,299,58736
527299,0,3.692812836,12,3,49.22466726,5464,260,83161
527300,0,3.154911976,56,21,94.40249934,6305,180,37616
527301,1,4.547795078,53,11,29.96716873,6812,292,50145
527302,0,2.648766161,40,8,3.283550426,792,39,29760
527303,0,3.025123737,78,2,24.21883616,9759,255,48678
527304,2,5.450935158,37,4,7.218092391,4015,90,17393
527305,3,3.636875288,59,3,7.217930747,1367,128,35052
527306,1,3.181211636,12,0,1.181922527,662,55,42007
527307,11,3.656804233,11,51,11.21141636,2386,73,14396
527308,1,3.231464663,253,19,73.93871892,16907,458,140770
527309,1,4.27563197,124,11,29.37396364,13303,420,91410
527310,0,3.375394461,12,3,17.16474228,660,67,30415
527312,0,3.172604321,116,3,74.54699026,14300,494,67858
527313,0,3.509871449,123,19,50.78001148,32519,732,190766
527315,11,4.661860665,63,2,14.42283674,5267,143,33114
527316,3,3.052823279,38,8,14.2963724,3321,128,39323
527317,6,5.127365046,23,0,4.216788195,649,55,10540
527318,0,3.351424895,14,4,4.298362653,1863,86,33632
527319,2,2.474031558,106,11,53.71115022,6291,249,71805
527320,0,3.766943558,186,6,33.66032579,18097,439,113225
527322,2,5.713177382,21,2,7.504846579,2481,78,11599
527323,5,4.526940807,0,0,9.342696589,11109,161,44798
527324,3,3.865063017,50,2,15.22455033,9049,314,77295
527325,1,3.15381457,86,23,28.94147477,7843,221,41253
527326,0,3.110448063,79,1,11.69856617,11026,234,59885
527327,0,4.112067428,19,2,12.67684806,9416,171,22085
527328,0,2.581618465,4,0,1.379512208,218,14,1422
527329,0,3.499821631,68,4,29.24597321,14050,382,51421
527330,2,4.150962453,129,2,47.31442445,33303,630,124653
527331,1,3.566229298,72,1,8.270150659,5937,129,65292
527340,1,4.087000505,59,7,12.91090418,3802,185,52950
527341,2,3.9181561,36,10,9.052282099,1873,125,48652
527342,1,4.691800204,36,12,13.45923587,5462,218,41441
527343,7,4.442844901,148,12,42.20124654,20088,525,96208
527344,1,3.545355734,77,7,19.39278194,8142,264,101960
527348,1,4.509228111,27,13,82.07159474,96872,1674,414087
527349,1,4.21865472,5,0,1.599144441,269,12,7561
527350,2,3.771854773,93,5,35.54654194,17896,512,111629
527351,0,3.374035966,42,7,15.09142791,2591,191,51215
527352,2,3.752722269,41,5,21.740097,10325,278,48450
527353,4,6.595406948,2,0,0.776664264,1736,20,5882
527354,2,3.702876284,65,8,6.032518404,5233,128,33351
527355,1,4.891173352,70,5,11.81337374,2295,127,33751
527356,1,3.381150801,122,6,33054.48449,14896,503,56765
527357,2,5.172942747,164,23,29.81450352,17727,528,81583
527358,4,3.648100354,1,1,4.784902216,1909,65,32634
527359,4,5.241339287,92,1,32.29106599,30106,633,85375
527360,1,3.586922074,75,6,37.03620251,13662,440,99328
527361,2,3.372806983,9,4,5.963939482,9575,193,40879
527362,0,3.196342955,70,4,40.74941542,10024,324,55804
527363,4,6.410277618,48,18,27.50819333,6895,258,39971
527364,6,4.705184484,75,35,47.00664536,7978,323,78661
527365,6,4.180897947,30,0,5.906281603,8501,140,27266
527366,3,3.878877852,90,3,21.92836696,9352,332,64128
527367,0,4.035206162,19,4,9.910340788,4979,165,30532
527368,2,4.197769434,63,10,18.41559068,8387,280,45019
527369,0,2.573549213,39,1,10.71804894,8390,134,45548
527372,0,3.991548421,100,2,23.29867347,16700,343,84423
527373,3,3.65862562,25,13,6.874801633,1634,82,16740
527374,3,2.186032832,59,5,17.67029655,5340,174,76042
527375,4,3.442703026,22,18,12.81952652,2039,109,22758
527376,1,3.45907609,46,2,19.20516025,3475,161,80632
527377,1,4.376953761,65,4,19.00379143,11935,275,40354
527378,5,5.898407196,122,3,23.07217386,15371,347,57542
527379,2,3.103553128,19,1,2.883572785,782,42,12460
527380,1,3.226485497,73,2,3.978537056,1296,87,52479
527381,3,5.022045141,93,8,24.54737532,17990,371,63095
527382,0,2.193465316,21,5,4.464696121,656,62,37235
527384,0,2.93875,1,0,0.171319492,33,2,686
527385,0,3.955484199,24,2,16.05571332,5405,182,40769
527386,1,4.3563029,75,8,13.87689141,10059,208,66875
527387,1,5.207656109,58,10,19.44803612,10830,287,66294
527389,0,2.593301153,32,2,6.382500513,450,53,73763
527390,0,2.605619654,3,3,1.954792559,728,28,18270
527393,0,1.407574499,15,5,11.80343384,841,70,44545
527394,1,3.733361271,71,1,7.106354498,1516,132,47355
527397,1,3.808936791,39,1,14.86105335,8685,168,45459
527399,2,5.876032937,1,0,0.298496775,139,4,1036
527401,0,3.688848942,37,2,4.630901811,2548,61,12559
527402,0,3.129628924,59,41,55.31636327,18598,575,142146
527404,0,3.063776876,3,0,1.494810299,268,9,3761
527405,1,2.658713677,13,1,0.277201143,30,2,26078
527406,1,4.917712038,16,1,4.479919465,2071,79,13612
527407,3,4.640246908,8,1,1.944732705,1933,27,5977
527408,1,3.411353708,17,1,3.231673393,2509,75,28645
527409,0,4.62080414,21,1,11.52746375,7022,145,28076
527410,1,3.983761232,31,7,11.66111334,9869,282,86647
527411,1,3.687474329,117,9,29.04483947,23193,501,84464
527412,4,3.617764517,18,1,6.6973478,6262,123,19595
527413,4,4.582851644,5,0,1.291406737,460,22,3797
527414,0,5.185170576,167,16,45.58914585,24263,485,103931
527415,0,6.982486999,6,0,1.936070111,1305,51,9033
527416,1,2.573457014,63,3,3.108799404,1190,53,28436
527417,5,3.224339436,117,16,24.84958735,6833,268,57154
527418,0,3.171046319,198,6,34.51319147,18506,478,104616
527420,3,4.230307582,12,7,19.34465728,9881,379,95286
527421,1,2.912332642,59,1,5.494437255,6322,94,44639
527422,0,4.08581809,7,2,10.58891913,9216,168,69686
527423,1,2.97806537,6,3,4.670381675,2048,56,35689
527424,1,3.158957218,72,4,16.98936736,18182,305,64478
527425,2,2.508243335,1,0,1.118788752,585,26,6850
527426,1,2.786430092,12,2,12.03481474,915,82,25490
527430,1,4.915729826,32,3,14.85063752,5854,225,37534
527433,2,3.60233344,83,3,28.36962022,21183,549,78123
527436,5,4.933371679,67,2,22.19108349,15882,334,54714
527439,2,4.033111119,1,0,4.871967997,6340,120,32285
527443,0,0,4,59,8.071029949,248,12,2615
527445,0,4.74638666,25,4,15.96453546,6793,207,28416
527448,2,3.154568312,6,1,0.708755145,243,13,4054
527451,2,4.99713742,0,0,0.688222452,410,11,1071
527454,6,4.685253142,36,1,10.7459802,7002,161,40648
527456,6,3.164006979,69,27,131.0959334,9253,616,119878
527457,6,5.387927306,25,1,7.460329242,2235,70,18077
527459,9,4.16907096,21,47,14.39031575,4399,185,33993
527460,2,4.780346561,3,0,1.48989777,1581,23,11826
527462,2,4.146527925,22,5,12.05992087,8471,257,43267
527465,7,5.375757033,18,0,3.689011832,1608,62,13542
527470,2,4.565136768,43,0,16.54551578,10198,230,29300
527471,1,4.296496662,96,2,43.13757424,22867,562,109663
527473,5,3.482391912,59,9,11.05412234,6911,138,40989
527475,1,4.141536864,12,5,15.01957893,15380,334,58113
527476,0,4.519340832,66,7,21.76833844,10059,213,36004
527478,24,3.764608685,84,4,25.41317716,11588,360,65970
527483,0,3.286384845,7,1,5.615789415,1883,105,20343
527484,1,3.106977097,11,0,2.253510434,1601,36,14549
527487,2,5.277904874,33,14,9.90990746,4575,112,17683
527491,1,3.786346132,83,18,25.48694527,11577,376,84655
527494,2,3.827871116,32,0,8.366450821,7360,139,27393
527495,5,4.472343044,83,3,30.89190492,23552,389,65018
527496,2,4.085592636,13,3,21.06737324,27878,468,110715
527498,3,3.223808383,107,17,14.37611333,3718,206,41600
527507,0,3.3721132,96,8,9822.545242,4797,313,36050
527509,0,3.830121061,0,0,0.173424449,382,17,8708
527512,0,4.360830942,95,9,19.36961088,5710,318,120170
527514,7,6.205960252,33,1,6.86807126,3419,120,20993
527515,0,3.557114783,69,2,32.30473908,16327,265,95084
527517,0,3.688089087,39,2,9.17673519,5289,126,25413
527519,1,2.707505316,4,0,2.254922603,2478,59,14908
527520,0,2.498920875,67,8,9.784254065,3238,98,39342
527522,2,4.054754646,0,0,1.443251387,2257,56,14626
527524,0,4.464740564,32,0,9.126632051,4047,131,35414
527525,13,3.707866075,24,13,32.41944607,19590,517,106459
527526,2,3.673384828,141,13,21.85350105,9091,368,67731
527527,7,5.098397318,21,8,16.97954372,3574,161,44070
527528,10,4.476132276,27,1,9.125215412,5538,95,17034
527530,5,5.384853627,81,10,39.52156935,5382,236,24960
527532,6,3.744243309,37,1,13.51058287,5384,242,79776
527540,18,3.028762488,3,1,3.068723287,2524,38,14392
527541,2,5.172647526,17,0,13.52646715,4740,139,26097
527543,0,3.674538883,4,0,3.387543866,330,22,8154
527547,5,2.855123948,2,0,1.017641369,919,25,4614
527549,0,4.828111161,34,13,8.582166244,2799,110,27731
527551,1,3.982415283,118,2,245.4599722,11750,326,105248
527552,5,4.121998299,3,1,12.38412347,13446,347,69429
527556,2,2.402006246,74,8,29.07655847,1329,131,88783
527561,1,3.076939571,22,1,8.9877935,19235,180,121003
527565,1,4.183418925,43,3,13.68959815,4114,189,29257
527567,1,2.066230934,55,12,7.632614024,1520,122,48623
527569,8,5.919014346,16,4,3.299678401,2189,57,4445
527572,6,3.875521274,0,0,3.193420341,2826,74,28563
527576,0,3.933577069,4,0,1.933255126,1036,24,9581
527577,1,3.464146472,205,21,42727.79115,6336,567,73824
527579,5,3.993424466,40,3,6.429315299,2896,137,59166
527581,16,3.973215306,56,7,18.17488155,15761,329,62880
527583,1,4.063406086,2,0,1.238827661,2977,37,8973
527584,0,2.663545015,0,0,0.567646873,596,21,31952
527592,1,3.206496294,25,0,1.53252929,720,29,5518
527594,1,4.29596747,48,2,15.15328466,8910,244,35831
527596,1,3.583252826,70,10,6.99558235,2937,80,41040
527598,0,3.367325093,87,7,11.0656731,7523,233,65367
527601,2,5.528017108,133,10,49.20564921,36309,594,108042
527603,0,2.823667373,69,1,14.0149258,12794,207,45077
527607,0,3.916410873,4,2,7.028133135,12150,119,30320
527608,1,2.622740992,4,1,1.744048843,1226,28,5205
527609,7,4.383740456,31,8,12.47617906,4463,148,40850
527610,2,3.99364718,34,0,7.435596956,7355,153,32921
527612,1,3.317311633,28,5,60.63165941,47743,1225,316669
527613,0,0.248599723,0,0,0,0,0,8849
527614,6,6.447042911,171,15,36.07605357,19196,395,86277
527617,0,2.785390162,0,0,0.329644868,133,7,3843
527619,3,4.091105101,2,0,7.654453263,2052,100,22145
527622,2,3.87277259,14,1,3.05972971,855,47,8077
527625,1,3.20844595,0,0,0.377516046,1547,22,8408
527629,2,3.970021545,87,3,23.66212119,10185,264,56357
527630,4,3.969892927,69,16,12.22617141,7108,279,65147
527631,0,3.365008074,105,4,13.100782,6673,195,44274
527639,2,4.637617606,228,28,40024.27195,20962,781,133838
527640,0,4.947862888,31,0,9.899515618,3465,107,13944
527643,2,3.43753839,4,9,9.496660353,5290,187,52803
527645,3,5.501726359,37,5,64.77068867,12621,271,46150
527650,0,10.08719449,249,91,5306.304551,4476,462,102146
527656,2,4.002808889,100,6,15.90862876,4484,214,49860
527659,0,3.724212179,36,4,20.97650545,4202,200,49224
527668,0,3.814302417,11,0,5.103370326,3966,101,27236
527670,0,2.028647204,3,0,0.801031952,2154,26,40964
527673,5,3.984416002,46,8,36.10878753,6948,293,30662
527681,2,3.969192136,21,0,0.994441456,1312,12,9850
527683,0,3.957231022,6,1,6.026738789,4020,121,16182
527684,0,2.808522062,18,1,32.61890247,11777,391,163610
527686,1,4.104397962,12,1,4.970415433,3106,70,12875
527692,0,3.449261797,24,2,2.307071858,1115,44,25841
527693,0,3.452930318,21,6,7.791353411,3291,98,46569
527696,0,5.597638223,21,0,9.312863418,2540,76,13413
527698,3,3.379829246,24,1,11.90718766,5136,168,48801
527700,0,3.219590742,20,3,4.043102519,799,55,33594
527701,7,3.266233877,18,3,27.53484607,15167,335,120633
527702,3,5.085018831,92,7,24.41472921,21172,434,72317
527703,0,4.291086474,49,7,17.52463242,7326,238,48931
527704,6,4.856133687,2,1,4.582056499,2369,105,16611
527705,0,2.774209437,44,41,23.69978841,8393,309,79397
527706,2,4.11928965,43,5,17.89479971,9804,309,49946
527707,1,2.329163366,57,51,15.28098837,4134,138,78673
527708,2,3.63914959,85,2,10.13978015,4170,160,83277
527709,0,3.139156261,15,1,0.15211166,133,10,15610
527710,1,4.580281933,118,10,55.34687857,25786,467,89677
527712,0,4.031833753,11,4,4.241582318,6757,71,23377
527713,1,3.485401211,71,5,7.243908181,2443,126,43292
527714,2,4.629982959,39,0,6.556416589,1329,79,20588
527715,0,3.212857411,54,5,8.3670412,4029,141,57277
527716,0,4.712953348,1,0,4.662501059,8961,86,35620
527717,0,2.814614467,2,0,1.884948987,1071,65,30566
527718,0,1.77930739,0,0,0.756258828,245,6,1993
527719,29,4.589289361,61,6,48.53783308,10039,305,55986
527721,0,1.351180313,18,9,6.694346424,4489,109,93030
527722,1,4.193280544,136,15,30.34127358,19503,523,95263
527726,0,3.504910376,38,1,6.505192948,3123,58,28808
527727,16,10.60544024,1216,11,872270.5935,28545,1746,263613
527728,3,4.051297135,11,3,6.989074935,6417,113,34432
527729,0,4.39650195,30,1,4.017563099,1089,54,11595
527730,0,3.978238644,22,4,10.11305265,4508,184,38170
527732,0,3.633229815,1,1,2.993539075,4207,63,24810
527745,3,3.752899248,56,6,9.528010425,1897,115,39168
527754,1,3.489312295,116,20,41.3869346,5681,492,114311
527765,0,3.810546299,86,9,22.02558587,12031,227,67321
527766,0,4.610150463,10,1,2.437757744,1016,43,12797
527768,0,4.129081122,5,0,2.417986444,609,17,1683
527769,0,3.938652617,18,1,3.312903632,1472,59,12942
527771,0,4.203189727,23,2,1938.546623,4967,280,246633
527772,0,2.762395564,16,0,3.834806083,2953,93,12690
527773,0,2.822809303,36,2,5.392292577,2842,82,24866
527774,0,3.089649262,51,3,15.44429716,12320,272,49755
527775,1,3.780297749,1,0,0.111488902,72,4,973
527776,0,3.029861897,38,5,24.14595948,2142,97,43445
527777,4,4.440364583,9,4,1.098516194,523,11,4108
527778,0,4.328401995,102,19,18.48889037,7833,191,43764
527781,2,3.112619376,40,1,8.167786425,4437,154,20552
527782,8,4.22203391,58,7,14.81811693,3834,61,21622
527783,1,5.755650792,1,0,0.651018502,1449,19,3798
527784,0,3.623236901,77,25,11.63864222,3448,180,70729
527786,0,4.323812808,0,3,0.116465551,208,6,5350
527788,6,4.232438863,52,1,15.64262932,5250,148,14466
527789,1,3.358574668,7,2,3.650354875,1512,46,20173
527790,6,3.912613547,90,0,20.51072375,8051,223,56148
527792,2,3.780689237,62,3,14.04827743,8967,202,41379
527793,3,3.406211962,9,15,3.860694058,1600,77,23121
527794,0,2.701929853,1,3,3.820143418,6231,144,71923
527813,1,4.192678851,10,3,15.80604987,15485,280,137324
527817,2,3.757487982,8,1,0.570150307,213,18,2714
527821,14,4.039143527,36,4,15.02345907,10247,202,35182
527822,0,3.527851492,109,7,63.38044066,9674,479,88768
527853,2,1.918372741,27,5,13.28258876,1620,30,32884
527854,3,4.881507757,98,3,27.31144117,13141,329,50172
527855,0,3.032778178,30,1,4.73864561,1882,57,18654
527856,1,3.102750428,6,4,0.605762339,255,10,5483
527857,4,4.253540307,49,7,15.45943532,14382,360,65241
527858,2,2.232893458,1,0,2.780694653,2328,20,6036
527859,0,2.401946869,37,3,12.05844408,5689,179,109137
527860,0,2.480305849,41,1,7.797124287,6790,145,32872
527861,0,4.489099115,334,58,18015.43119,8986,566,122117
527862,2,3.845261255,43,2,9.521422786,2244,99,24110
527863,0,3.316307136,22,0,4.197214412,2630,76,19373
527864,1,4.929037977,28,0,6.579552153,2638,99,13764
527865,1,3.477068395,55,4,5.846564716,2328,94,30548
527866,4,4.454506498,6,4,12.98159768,6756,184,38328
527867,1,11.64173081,15,4,23.17907813,1199,31,23695
527868,2,5.362439905,44,3,11.48835981,4387,208,15728
527870,4,3.067304252,20,0,4.337297774,3541,101,72656
527871,5,5.532150319,8,0,16.10464644,19403,329,67042
527872,3,5.079879311,6,0,2.246466403,925,24,5725
527873,0,3.456079045,81,13,39.28460552,22389,534,129446
527874,1,3.008633923,6,1,3.92062225,2949,50,17057
527875,3,3.885136875,13,0,1.046727459,608,11,9628
527881,5,5.317259442,96,9,20.55708539,8910,317,55356
527882,3,4.249007684,20,3,13.26197643,10239,219,48325
527883,1,5.6185,0,0,0.250819137,261,10,2503
527884,0,3.483913478,71,1,19.12327938,10125,206,31224
527885,1,4.270072948,23,4,11.62886915,6391,127,27713
527886,0,4.014234832,18,1,4.203362114,1766,37,6889
527887,4,4.008622612,90,11,14.41632017,6173,190,58127
527888,0,3.338685114,4,0,1.715997473,1294,36,6207
527889,0,5.187203973,54,0,19.4717399,7810,209,39997
527890,2,3.880315017,39,1,11.35802699,6001,131,22454
527891,2,4.102356859,18,7,11.28757074,4850,179,47649
527904,1,4.493597258,51,3,9.933771644,2805,151,26540
527905,5,5.238274218,9,1,6.466750926,4885,143,25426
527906,1,2.686363267,8,0,0.863227312,203,14,1529
527907,3,4.671763743,5,1,3.396144215,2619,47,14913
527908,0,4.690787975,128,9,31.22890179,11568,412,64173
527909,2,3.975433708,12,2,19.71142823,15792,288,59682
527910,0,3.027893796,1,0,0.736380885,769,17,5831
527911,0,1.547463952,15,1,1.457833733,985,21,6654
